_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.agent.ip,_source.data.extra_data,_source.decoder.parent,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.reason,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.directory,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.references,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.file,_source.data.sca.check.compliance.nist_800-53,_source.data.sca.check.compliance.tsc,_source.rule.nist_800-53,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.processId,_source.data.win.eventdata.processName,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.eventdata.subjectUserName,_source.data.win.system.eventID,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.win.eventdata.displayName,_source.data.win.eventdata.targetSid,_source.data.win.eventdata.privilegeList,_source.data.win.eventdata.addressLength,_source.data.win.eventdata.clientPID,_source.data.win.eventdata.address,_source.data.win.eventdata.queryName,_source.data.win.eventdata.data,_source.data.win.system.eventSourceName,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.subStatus,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.failureReason,_source.data.win.eventdata.status,_source.data.sca.check.compliance.cis_csc,_source.rule.cis_csc,_source.data.sca.check.registry,_source.data.sca.check.compliance.pci_dss,_source.data.sca.check.compliance.nist_800_53,_source.data.sca.check.compliance.gdpr_IV,_source.data.sca.check.compliance.gpg13,_source.rule.gdpr_IV,_source.data.sca.check.compliance.gpg_13,_source.rule.gpg_13,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.win.eventdata.binary,_source.data.win.eventdata.serviceType,_source.data.win.eventdata.accountName,_source.data.win.eventdata.imagePath,_source.data.win.eventdata.startType,_source.data.win.eventdata.serviceName,_source.data.win.eventdata.param3,_source.data.win.eventdata.param4,_source.data.win.eventdata.param1,_source.data.win.eventdata.param2,_source.rule.info
wazuh-alerts-4.x-2025.11.19,K_irnJoB8m9leijeQux0,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,243,FALSE,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Ensure 'Disable OneSettings Downloads' is set to 'Enabled'.,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:59.775",sca,1763565059,"Nov 19, 2025 @ 10:10:59.775",192.168.56.1, , ,535947556,failed,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Data Collection and Preview Builds\Disable OneSettings Downloads. Note: This Group Policy path may not exist by default. It is provided by the Group Policy template DataCollection.admx/adml that is included with the Microsoft Windows 10 Release 21H2 Administrative Templates (or newer).", , , , , , , , ,18.9.17.3, , , , ,This policy setting controls whether Windows attempts to connect with the OneSettings service to download configuration settings. The recommended state for this setting is: Enabled.,26296,Ensure 'Disable OneSettings Downloads' is set to 'Enabled'.,Sending data to a 3rd party vendor is a security concern and should only be done on an as-needed basis., , ,check,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , ,"[""18.9.17.3""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,"[""HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection""]", , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,LfirnJoB8m9leijeQux0,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,245,FALSE,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Ensure 'Limit Diagnostic Log Collection' is set to 'Enabled'.,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:59.792",sca,1763565059,"Nov 19, 2025 @ 10:10:59.792",192.168.56.1, , ,535947556,failed,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Data Collection and Preview Builds\Limit Diagnostic Log Collection. Note: This Group Policy path may not exist by default. It is provided by the Group Policy template DataCollection.admx/adml that is included with the Microsoft Windows 10 Release 21H2 Administrative Templates (or newer).", , , , , , , , ,18.9.17.6, , , , ,This policy setting controls whether additional diagnostic logs are collected when more information is needed to troubleshoot a problem on the device. The recommended state for this setting is: Enabled. Note: Diagnostic logs are only sent when the device has been configured to send optional diagnostic data. Diagnostic data is limited with recommendation Allow Diagnostic Data is set to Enabled: Diagnostic data off (not recommended) or Enabled: Send required diagnostic data to send only basic information.,26299,Ensure 'Limit Diagnostic Log Collection' is set to 'Enabled'.,Sending data to a 3rd-party vendor is a security concern and should only be done on an as-needed basis., , ,check,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , ,"[""18.9.17.6""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,"[""HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection""]", , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,MvirnJoB8m9leijeQux0,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,146,FALSE,3,"[""2.2"",""10.6.1""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Ensure 'Application: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.,"[""sca""]",19008,"[""CM.1"",""AU.6""]","[""4.12""]","[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:59.842",sca,1763565059,"Nov 19, 2025 @ 10:10:59.842",192.168.56.1, , ,535947556,passed,"To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Event Log Service\Application\Control Event Log behavior when the log file reaches its maximum size. Note: This Group Policy path is provided by the Group Policy template EventLog.admx/adml that is included with all versions of the Microsoft Windows Administrative Templates. Note #2: In older Microsoft Windows Administrative Templates, this setting was initially named Retain old events, but it was renamed starting with the Windows 8.0 & Server 2012 (non-R2) Administrative Templates.", , , , , , , , ,18.9.27.1.1, , , , ,This policy setting controls Event Log behavior when the log file reaches its maximum size. The recommended state for this setting is: Disabled. Note: Old events may or may not be retained according to the Backup log automatically when full policy setting.,26303,Ensure 'Application: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.,If new events are not recorded it may be difficult or impossible to determine the root cause of system problems or the unauthorized activities of malicious users., , ,check,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , ,"[""18.9.27.1.1""]", , , , , , , ,164.312.b, , ,"CC6.1,CC6.8,CC7.2,CC7.3", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8.3,"[""8.3""]","[""HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\EventLog\\Application""]",10.6.1,AU.6,35.7.d,4.12,"[""35.7.d""]", , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,NvirnJoB8m9leijeQux0,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,148,FALSE,3,"[""2.2"",""10.6.1""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Ensure 'Setup: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.,"[""sca""]",19008,"[""CM.1"",""AU.6""]","[""4.12""]","[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:59.877",sca,1763565059,"Nov 19, 2025 @ 10:10:59.877",192.168.56.1, , ,535947556,passed,"To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Event Log Service\Setup\Control Event Log behavior when the log file reaches its maximum size. Note: This Group Policy path is provided by the Group Policy template EventLog.admx/adml that is included with all versions of the Microsoft Windows Administrative Templates. Note #2: In older Microsoft Windows Administrative Templates, this setting was initially named Retain old events, but it was renamed starting with the Windows 8.0 & Server 2012 (non-R2) Administrative Templates.", , , , , , , , ,18.9.27.3.1, , , , ,This policy setting controls Event Log behavior when the log file reaches its maximum size. The recommended state for this setting is: Disabled. Note: Old events may or may not be retained according to the Backup log automatically when full policy setting.,26307,Ensure 'Setup: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.,If new events are not recorded it may be difficult or impossible to determine the root cause of system problems or the unauthorized activities of malicious users., , ,check,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , ,"[""18.9.27.3.1""]", , , , , , , ,164.312.b, , ,"CC6.1,CC6.8,CC7.2,CC7.3", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8.3,"[""8.3""]","[""HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\EventLog\\Setup""]",10.6.1,AU.6,35.7.d,4.12,"[""35.7.d""]", , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,OvirnJoB8m9leijeQ-wI,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,252,FALSE,7,"[""2.2"",""10.6.1""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Ensure 'System: Specify the maximum log file size (KB)' is set to 'Enabled: 32,768 or greater'.","[""sca""]",19007,"[""CM.1"",""AU.6""]","[""4.12""]","[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:59.915",sca,1763565059,"Nov 19, 2025 @ 10:10:59.915",192.168.56.1, , ,535947556,failed,"To establish the recommended configuration via GP, set the following UI path to Enabled: 32,768 or greater: Computer Configuration\Policies\Administrative Templates\Windows Components\Event Log Service\System\Specify the maximum log file size (KB). Note: This Group Policy path is provided by the Group Policy template EventLog.admx/adml that is included with all versions of the Microsoft Windows Administrative Templates. Note #2: In older Microsoft Windows Administrative Templates, this setting was initially named Maximum Log Size (KB), but it was renamed starting with the Windows 8.0 & Server 2012 (non-R2) Administrative Templates.", , , , , , , , ,18.9.27.4.2, , , , ,"This policy setting specifies the maximum size of the log file in kilobytes. The maximum log file size can be configured between 1 megabyte (1,024 kilobytes) and 4 terabytes (4,194,240 kilobytes) in kilobyte increments. The recommended state for this setting is: Enabled: 32,768 or greater.",26310,"Ensure 'System: Specify the maximum log file size (KB)' is set to 'Enabled: 32,768 or greater'.",If events are not recorded it may be difficult or impossible to determine the root cause of system problems or the unauthorized activities of malicious users, , ,check,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , ,"[""18.9.27.4.2""]", , , , , , , ,164.312.b, , ,"CC6.1,CC6.8,CC7.2,CC7.3", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8.3,"[""8.3""]","[""HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\EventLog\\System""]",10.6.1,AU.6,35.7.d,4.12,"[""35.7.d""]", , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,PfirnJoB8m9leijeQ-wI,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,253,FALSE,7,"[""2.2"",""7.1""]", ,"[""CC7.1"",""CC7.2"",""CC6.4""]",CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Ensure 'Prevent the computer from joining a homegroup' is set to 'Enabled'.,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:59.956",sca,1763565059,"Nov 19, 2025 @ 10:10:59.956",192.168.56.1, , ,535947556,failed,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\HomeGroup\Prevent the computer from joining a homegroup. Note: This Group Policy path may not exist by default. It is provided by the Group Policy template Sharing.admx/adml that is included with the Microsoft Windows 7 & Server 2008 R2 Administrative Templates (or newer).", , , , , , , , ,18.9.36.1, , , , ,"By default, users can add their computer to a HomeGroup on a home network. The recommended state for this setting is: Enabled. Note: The HomeGroup feature is available in all workstation releases of Windows from Windows 7 through Windows 10 Release 1709. Microsoft removed the feature completely starting with Windows 10 Release 1803. However, if your environment still contains any Windows 10 Release 1709 (or older) workstations, then this setting remains important to disable HomeGroup on those systems.",26314,Ensure 'Prevent the computer from joining a homegroup' is set to 'Enabled'.,"While resources on a domain-joined computer cannot be shared with a HomeGroup, information from the domain-joined computer can be leaked to other computers in the HomeGroup.", , ,check,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , ,"[""18.9.36.1""]", , , , , , , , , , ,CC6.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,"[""HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\HomeGroup""]",7.1, , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,RfirnJoB8m9leijeQ-wI,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,259,FALSE,7,"[""2.2"",""2.2.3""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Ensure 'Prevent users and apps from accessing dangerous websites' is set to 'Enabled: Block'.,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:11:00.028",sca,1763565060,"Nov 19, 2025 @ 10:11:00.028",192.168.56.1, , ,535947556,failed,"To establish the recommended configuration via GP, set the following UI path to Enabled: Block: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Defender Antivirus\Windows Defender Exploit Guard\Network Protection\Prevent users and apps from accessing dangerous websites. Note: This Group Policy path may not exist by default. It is provided by the Group Policy template WindowsDefender.admx/adml that is included with the Microsoft Windows 10 Release 1709 Administrative Templates (or newer).", , , , , , , , ,18.9.47.5.3.1, , , , ,This policy setting controls Microsoft Defender Exploit Guard network protection. The recommended state for this setting is: Enabled: Block.,26322,Ensure 'Prevent users and apps from accessing dangerous websites' is set to 'Enabled: Block'.,"This setting can help prevent employees from using any application to access dangerous domains that may host phishing scams, exploit-hosting sites, and other malicious content on the Internet.", , ,check,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , ,"[""18.9.47.5.3.1""]", , , , , , , ,164.312.b, , ,CC5.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,"9.3,10.5","[""9.3"",""10.5""]","[""HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows Defender\\Windows Defender Exploit Guard\\Network Protection""]",2.2.3,CM.1,35.7.d, ,"[""35.7.d""]",4.3,"[""4.3""]", , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,RvirnJoB8m9leijeQ-wI,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,260,FALSE,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Ensure 'Enable file hash computation feature' is set to 'Enabled'.,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:11:00.049",sca,1763565060,"Nov 19, 2025 @ 10:11:00.049",192.168.56.1, , ,535947556,failed,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Microsoft Defender Antivirus\MpEngine\Enable file hash computation feature. Note: This Group Policy path may not exist by default. It is provided by the Group Policy template WindowsDefender.admx/adml that is included with the Microsoft Windows 10 Release 1709 Administrative Templates (or newer).", , , , , , , , ,18.9.47.6.1, , , , ,This setting determines whether hash values are computed for files scanned by Microsoft Defender. The recommended state for this setting is: Enabled.,26323,Ensure 'Enable file hash computation feature' is set to 'Enabled'.,"When running an antivirus solution such as Microsoft Defender Antivirus, it is important to ensure that it is configured to monitor for suspicious and known malicious activity. File hashes are a reliable way of detecting changes to files, and can speed up the scan process by skipping files that have not changed since they were last scanned and determined to be safe. A changed file hash can also be cause for additional scrutiny.", , ,check,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , ,"[""18.9.47.6.1""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.1,"[""10.1""]","[""HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows Defender\\MpEngine""]", , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,SPirnJoB8m9leijeQ-wI,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,156,FALSE,3,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Ensure 'Turn off real-time protection' is set to 'Disabled'.,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:11:00.070",sca,1763565060,"Nov 19, 2025 @ 10:11:00.070",192.168.56.1, , ,535947556,passed,"To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Microsoft Defender Antivirus\Real-Time Protection\Turn off real-time protection. Note: This Group Policy path may not exist by default. It is provided by the Group Policy template WindowsDefender.admx/adml that is included with the Microsoft Windows 8.1 & Server 2012 R2 Administrative Templates (or newer).", , , , , , , , ,18.9.47.9.2, , , , ,This policy setting configures real-time protection prompts for known malware detection. Microsoft Defender Antivirus alerts you when malware or potentially unwanted software attempts to install itself or to run on your computer. The recommended state for this setting is: Disabled.,26325,Ensure 'Turn off real-time protection' is set to 'Disabled'.,"When running an antivirus solution such as Microsoft Defender Antivirus, it is important to ensure that it is configured to heuristically monitor in real-time for suspicious and known malicious activity.", , ,check,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , ,"[""18.9.47.9.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,"[""HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows Defender\\Real-TimeProtection""]", , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,TPirnJoB8m9leijeQ-wI,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,262,FALSE,7,"[""2.2"",""2.2.3""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Ensure 'Scan removable drives' is set to 'Enabled'.,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:11:00.111",sca,1763565060,"Nov 19, 2025 @ 10:11:00.111",192.168.56.1, , ,535947556,failed,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Microsoft Defender Antivirus\Scan\Scan removable drives. Note: This Group Policy path may not exist by default. It is provided by the Group Policy template WindowsDefender.admx/adml that is included with the Microsoft Windows 8.1 & Server 2012 R2 Administrative Templates (or newer).", , , , , , , , ,18.9.47.12.1, , , , ,"This policy setting allows you to manage whether or not to scan for malicious software and unwanted software in the contents of removable drives, such as USB flash drives, when running a full scan. The recommended state for this setting is: Enabled.",26329,Ensure 'Scan removable drives' is set to 'Enabled'.,"It is important to ensure that any present removable drives are always included in any type of scan, as removable drives are more likely to contain malicious software brought in to the enterprise managed environment from an external, unmanaged computer.", , ,check,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , ,"[""18.9.47.12.1""]", , , , , , , ,164.312.b, , ,CC5.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.4,"[""10.4""]","[""HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows Defender\\Scan""]",2.2.3,CM.1,35.7.d, ,"[""35.7.d""]",4.3,"[""4.3""]", , , , , , , , , , , , , , , , , , , 
